"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update","rental_period"
907,"2005-05-30 10:37:27",3320,506,"2005-06-02 09:51:27",1,"2006-02-16 02:30:53","2 days 23:14:00"
908,"2005-05-30 10:38:37",4427,85,"2005-06-03 09:56:37",1,"2006-02-16 02:30:53","3 days 23:18:00"
909,"2005-05-30 10:43:38",3775,486,"2005-06-08 12:07:38",1,"2006-02-16 02:30:53","9 days 01:24:00"
910,"2005-05-30 10:46:16",2601,374,"2005-06-04 13:32:16",1,"2006-02-16 02:30:53","5 days 02:46:00"
911,"2005-05-30 10:50:22",1404,366,"2005-06-07 12:26:22",2,"2006-02-16 02:30:53","8 days 01:36:00"
912,"2005-05-30 10:58:33",3200,390,"2005-05-31 09:31:33",2,"2006-02-16 02:30:53","22:33:00"
913,"2005-05-30 11:04:58",3213,369,"2005-06-07 13:22:58",2,"2006-02-16 02:30:53","8 days 02:18:00"
914,"2005-05-30 11:06:00",1393,596,"2005-06-04 06:07:00",2,"2006-02-16 02:30:53","4 days 19:01:00"
915,"2005-05-30 11:20:27",1859,115,"2005-06-02 11:55:27",1,"2006-02-16 02:30:53","3 days 00:35:00"
916,"2005-05-30 11:25:01",1290,6,"2005-05-31 09:06:01",1,"2006-02-16 02:30:53","21:41:00"
917,"2005-05-30 11:27:06",3629,385,"2005-06-02 08:31:06",1,"2006-02-16 02:30:53","2 days 21:04:00"
918,"2005-05-30 11:32:24",818,197,"2005-05-31 07:55:24",2,"2006-02-16 02:30:53","20:23:00"
919,"2005-05-30 11:35:06",4052,374,"2005-06-02 13:16:06",2,"2006-02-16 02:30:53","3 days 01:41:00"
920,"2005-05-30 11:44:01",3860,584,"2005-06-02 08:19:01",2,"2006-02-16 02:30:53","2 days 20:35:00"
921,"2005-05-30 11:53:09",1827,508,"2005-06-03 10:00:09",2,"2006-02-16 02:30:53","3 days 22:07:00"
922,"2005-05-30 11:55:55",2442,550,"2005-06-08 10:12:55",2,"2006-02-16 02:30:53","8 days 22:17:00"
923,"2005-05-30 11:58:50",1884,37,"2005-06-05 09:57:50",1,"2006-02-16 02:30:53","5 days 21:59:00"
924,"2005-05-30 12:10:59",3279,293,"2005-06-04 17:28:59",1,"2006-02-16 02:30:53","5 days 05:18:00"
925,"2005-05-30 12:13:52",3203,137,"2005-06-02 14:41:52",2,"2006-02-16 02:30:53","3 days 02:28:00"
926,"2005-05-30 12:15:54",4327,76,"2005-06-01 08:53:54",2,"2006-02-16 02:30:53","1 day 20:38:00"
927,"2005-05-30 12:16:40",1158,167,"2005-05-31 16:20:40",2,"2006-02-16 02:30:53","1 day 04:04:00"
928,"2005-05-30 12:27:14",246,79,"2005-06-05 13:56:14",2,"2006-02-16 02:30:53","6 days 01:29:00"
929,"2005-05-30 12:32:39",4296,536,"2005-06-06 12:17:39",1,"2006-02-16 02:30:53","6 days 23:45:00"
930,"2005-05-30 12:44:57",2835,141,"2005-06-04 10:53:57",2,"2006-02-16 02:30:53","4 days 22:09:00"
931,"2005-05-30 12:53:01",3384,421,"2005-05-31 14:28:01",1,"2006-02-16 02:30:53","1 day 01:35:00"
932,"2005-05-30 12:55:36",719,198,"2005-05-31 10:30:36",2,"2006-02-16 02:30:53","21:35:00"
933,"2005-05-30 13:08:45",3672,66,"2005-06-01 18:56:45",1,"2006-02-16 02:30:53","2 days 05:48:00"
934,"2005-05-30 13:24:46",3595,60,"2005-06-08 16:44:46",2,"2006-02-16 02:30:53","9 days 03:20:00"
935,"2005-05-30 13:29:36",2421,256,"2005-06-02 11:08:36",1,"2006-02-16 02:30:53","2 days 21:39:00"
936,"2005-05-30 13:52:49",901,469,"2005-06-07 16:56:49",1,"2006-02-16 02:30:53","8 days 03:04:00"
937,"2005-05-30 14:47:31",1054,304,"2005-06-05 09:53:31",2,"2006-02-16 02:30:53","5 days 19:06:00"
938,"2005-05-30 14:47:31",1521,46,"2005-06-04 10:10:31",2,"2006-02-16 02:30:53","4 days 19:23:00"
939,"2005-05-30 14:49:34",1314,367,"2005-06-01 19:00:34",1,"2006-02-16 02:30:53","2 days 04:11:00"
940,"2005-05-30 15:01:02",1278,534,"2005-06-01 18:26:02",1,"2006-02-16 02:30:53","2 days 03:25:00"
941,"2005-05-30 15:02:25",3630,562,"2005-06-01 17:19:25",1,"2006-02-16 02:30:53","2 days 02:17:00"
942,"2005-05-30 15:05:47",4279,473,"2005-06-08 15:59:47",2,"2006-02-16 02:30:53","9 days 00:54:00"
943,"2005-05-30 15:20:19",3737,57,"2005-06-06 18:53:19",1,"2006-02-16 02:30:53","7 days 03:33:00"
944,"2005-05-30 15:26:24",151,131,"2005-06-07 18:09:24",2,"2006-02-16 02:30:53","8 days 02:43:00"
945,"2005-05-30 15:33:17",1441,357,"2005-06-02 15:02:17",2,"2006-02-16 02:30:53","2 days 23:29:00"
946,"2005-05-30 15:35:08",1264,486,"2005-06-08 11:38:08",1,"2006-02-16 02:30:53","8 days 20:03:00"
947,"2005-05-30 15:36:57",4478,62,"2005-06-04 18:48:57",1,"2006-02-16 02:30:53","5 days 03:12:00"
948,"2005-05-30 15:44:27",585,245,"2005-06-08 17:30:27",2,"2006-02-16 02:30:53","9 days 01:46:00"
949,"2005-05-30 15:50:39",2202,368,"2005-06-03 14:25:39",1,"2006-02-16 02:30:53","3 days 22:35:00"
950,"2005-05-30 16:06:08",491,83,"2005-06-01 11:43:08",1,"2006-02-16 02:30:53","1 day 19:37:00"
951,"2005-05-30 16:10:35",1395,59,"2005-05-31 19:01:35",2,"2006-02-16 02:30:53","1 day 02:51:00"
952,"2005-05-30 16:28:07",4389,311,"2005-06-02 16:12:07",2,"2006-02-16 02:30:53","2 days 23:44:00"
953,"2005-05-30 16:34:02",2194,210,"2005-05-31 20:34:02",1,"2006-02-16 02:30:53","1 day 04:00:00"
954,"2005-05-30 16:57:29",1231,297,"2005-06-08 13:30:29",2,"2006-02-16 02:30:53","8 days 20:33:00"
955,"2005-05-30 16:59:03",4140,301,"2005-05-31 11:58:03",2,"2006-02-16 02:30:53","18:59:00"
956,"2005-05-30 17:30:28",647,296,"2005-06-07 13:54:28",2,"2006-02-16 02:30:53","7 days 20:24:00"
957,"2005-05-30 17:53:29",4428,440,"2005-06-03 15:31:29",2,"2006-02-16 02:30:53","3 days 21:38:00"
958,"2005-05-30 17:58:03",548,186,"2005-06-01 19:17:03",2,"2006-02-16 02:30:53","2 days 01:19:00"
959,"2005-05-30 18:07:00",3108,535,"2005-06-02 14:37:00",2,"2006-02-16 02:30:53","2 days 20:30:00"
960,"2005-05-30 18:13:23",1966,445,"2005-06-04 00:12:23",2,"2006-02-16 02:30:53","4 days 05:59:00"
961,"2005-05-30 18:16:44",3293,588,"2005-06-04 23:40:44",2,"2006-02-16 02:30:53","5 days 05:24:00"
962,"2005-05-30 18:45:17",4535,520,"2005-06-05 22:47:17",1,"2006-02-16 02:30:53","6 days 04:02:00"
963,"2005-05-30 18:52:53",1921,225,"2005-06-07 16:19:53",2,"2006-02-16 02:30:53","7 days 21:27:00"
964,"2005-05-30 18:53:21",657,287,"2005-06-04 22:32:21",2,"2006-02-16 02:30:53","5 days 03:39:00"
965,"2005-05-30 19:00:14",3363,502,"2005-05-31 17:10:14",2,"2006-02-16 02:30:53","22:10:00"
966,"2005-05-30 19:00:37",1294,496,"2005-05-31 23:51:37",1,"2006-02-16 02:30:53","1 day 04:51:00"
967,"2005-05-30 19:12:06",1954,330,"2005-06-09 00:02:06",2,"2006-02-16 02:30:53","9 days 04:50:00"
968,"2005-05-30 19:20:03",119,576,"2005-05-31 18:17:03",2,"2006-02-16 02:30:53","22:57:00"
969,"2005-05-30 19:23:48",443,551,"2005-05-31 21:14:48",1,"2006-02-16 02:30:53","1 day 01:51:00"
970,"2005-05-30 19:50:28",1520,307,"2005-06-09 01:19:28",1,"2006-02-16 02:30:53","9 days 05:29:00"
971,"2005-05-30 20:10:52",2911,561,"2005-06-06 20:47:52",1,"2006-02-16 02:30:53","7 days 00:37:00"
972,"2005-05-30 20:21:07",2,411,"2005-06-06 00:36:07",1,"2006-02-16 02:30:53","6 days 04:15:00"
973,"2005-05-30 20:27:45",1914,473,"2005-06-08 22:47:45",2,"2006-02-16 02:30:53","9 days 02:20:00"
974,"2005-05-30 20:28:42",2617,596,"2005-06-08 23:45:42",2,"2006-02-16 02:30:53","9 days 03:17:00"
975,"2005-05-30 21:07:15",3109,7,"2005-06-03 01:48:15",2,"2006-02-16 02:30:53","3 days 04:41:00"
976,"2005-05-30 21:11:19",2290,581,"2005-06-06 02:16:19",2,"2006-02-16 02:30:53","6 days 05:05:00"
977,"2005-05-30 21:22:26",2029,394,"2005-06-04 22:32:26",2,"2006-02-16 02:30:53","5 days 01:10:00"
978,"2005-05-30 21:30:52",407,154,"2005-06-07 16:22:52",1,"2006-02-16 02:30:53","7 days 18:52:00"
979,"2005-05-30 21:37:11",3917,279,"2005-06-08 00:24:11",2,"2006-02-16 02:30:53","8 days 02:47:00"
980,"2005-05-30 21:45:19",4169,273,"2005-06-01 20:32:19",1,"2006-02-16 02:30:53","1 day 22:47:00"
981,"2005-05-30 21:52:42",2913,326,"2005-06-01 03:15:42",2,"2006-02-16 02:30:53","1 day 05:23:00"
982,"2005-05-30 22:15:24",3560,524,"2005-06-02 16:18:24",1,"2006-02-16 02:30:53","2 days 18:03:00"
983,"2005-05-30 22:15:51",63,115,"2005-06-02 22:56:51",1,"2006-02-16 02:30:53","3 days 00:41:00"
984,"2005-05-30 22:17:17",2305,262,"2005-06-01 20:15:17",2,"2006-02-16 02:30:53","1 day 21:58:00"
985,"2005-05-30 22:18:35",1573,564,"2005-06-04 23:36:35",1,"2006-02-16 02:30:53","5 days 01:18:00"
986,"2005-05-30 22:22:52",4045,253,"2005-06-01 02:24:52",1,"2006-02-16 02:30:53","1 day 04:02:00"
987,"2005-05-30 22:59:12",390,11,"2005-06-07 20:56:12",1,"2006-02-16 02:30:53","7 days 21:57:00"
988,"2005-05-30 23:08:03",1364,12,"2005-06-07 00:22:03",1,"2006-02-16 02:30:53","7 days 01:14:00"
989,"2005-05-30 23:11:51",4388,83,"2005-06-03 20:36:51",2,"2006-02-16 02:30:53","3 days 21:25:00"
990,"2005-05-30 23:25:14",4171,311,"2005-06-06 18:41:14",2,"2006-02-16 02:30:53","6 days 19:16:00"
991,"2005-05-30 23:29:22",2863,593,"2005-06-07 23:16:22",1,"2006-02-16 02:30:53","7 days 23:47:00"
992,"2005-05-30 23:47:56",3572,123,"2005-06-05 19:01:56",1,"2006-02-16 02:30:53","5 days 19:14:00"
993,"2005-05-30 23:54:19",2080,513,"2005-06-04 21:27:19",1,"2006-02-16 02:30:53","4 days 21:33:00"
994,"2005-05-30 23:55:36",2798,472,"2005-06-04 01:00:36",2,"2006-02-16 02:30:53","4 days 01:05:00"
995,"2005-05-31 00:06:02",17,150,"2005-06-06 02:30:02",2,"2006-02-16 02:30:53","6 days 02:24:00"
996,"2005-05-31 00:06:20",2075,331,"2005-05-31 21:29:20",2,"2006-02-16 02:30:53","21:23:00"
997,"2005-05-31 00:08:25",4243,216,"2005-06-02 00:17:25",2,"2006-02-16 02:30:53","2 days 00:09:00"
998,"2005-05-31 00:16:57",3395,389,"2005-06-01 22:41:57",1,"2006-02-16 02:30:53","1 day 22:25:00"
999,"2005-05-31 00:25:10",4433,413,"2005-06-03 06:05:10",2,"2006-02-16 02:30:53","3 days 05:40:00"
1000,"2005-05-31 00:25:56",1774,332,"2005-06-08 19:42:56",2,"2006-02-16 02:30:53","8 days 19:17:00"
1001,"2005-05-31 00:46:31",1498,64,"2005-06-06 06:14:31",2,"2006-02-16 02:30:53","6 days 05:28:00"
1002,"2005-05-31 00:47:56",709,397,"2005-06-06 19:51:56",1,"2006-02-16 02:30:53","6 days 19:04:00"
1003,"2005-05-31 00:48:20",133,161,"2005-06-02 04:53:20",2,"2006-02-16 02:30:53","2 days 04:05:00"
1004,"2005-05-31 00:48:36",1588,565,"2005-06-01 20:56:36",1,"2006-02-16 02:30:53","1 day 20:08:00"
1005,"2005-05-31 00:53:25",4006,551,"2005-06-04 01:21:25",2,"2006-02-16 02:30:53","4 days 00:28:00"
1006,"2005-05-31 00:57:08",3461,222,"2005-06-02 22:35:08",1,"2006-02-16 02:30:53","2 days 21:38:00"
1007,"2005-05-31 01:02:28",3185,24,"2005-06-07 01:36:28",2,"2006-02-16 02:30:53","7 days 00:34:00"
1008,"2005-05-31 01:18:56",914,599,"2005-06-01 01:24:56",2,"2006-02-16 02:30:53","1 day 00:06:00"
1009,"2005-05-31 01:47:35",2523,485,"2005-06-03 20:26:35",1,"2006-02-16 02:30:53","3 days 18:39:00"
1010,"2005-05-31 01:57:32",4038,49,"2005-06-01 06:50:32",2,"2006-02-16 02:30:53","1 day 04:53:00"
1011,"2005-05-31 02:05:39",118,164,"2005-06-04 21:27:39",2,"2006-02-16 02:30:53","4 days 19:22:00"
1012,"2005-05-31 02:18:05",688,291,"2005-06-03 06:47:05",1,"2006-02-16 02:30:53","3 days 04:29:00"
1013,"2005-05-31 02:37:00",4522,384,"2005-06-02 06:39:00",2,"2006-02-16 02:30:53","2 days 04:02:00"
1014,"2005-05-31 02:39:16",766,280,"2005-06-01 06:03:16",2,"2006-02-16 02:30:53","1 day 03:24:00"
1015,"2005-05-31 02:44:57",3702,526,"2005-06-07 23:01:57",2,"2006-02-16 02:30:53","7 days 20:17:00"
1016,"2005-05-31 02:49:43",3423,204,"2005-06-04 03:48:43",1,"2006-02-16 02:30:53","4 days 00:59:00"
1017,"2005-05-31 02:53:36",1242,16,"2005-06-03 05:04:36",1,"2006-02-16 02:30:53","3 days 02:11:00"
1018,"2005-05-31 02:53:42",1930,594,"2005-06-03 00:47:42",2,"2006-02-16 02:30:53","2 days 21:54:00"
1019,"2005-05-31 03:05:07",3975,279,"2005-06-03 08:34:07",1,"2006-02-16 02:30:53","3 days 05:29:00"
1020,"2005-05-31 03:06:08",3402,138,"2005-06-02 08:57:08",2,"2006-02-16 02:30:53","2 days 05:51:00"
1021,"2005-05-31 03:16:15",2724,541,"2005-06-08 06:43:15",2,"2006-02-16 02:30:53","8 days 03:27:00"
1022,"2005-05-31 03:16:45",842,239,"2005-06-08 09:04:45",1,"2006-02-16 02:30:53","8 days 05:48:00"
1023,"2005-05-31 03:26:50",2483,227,"2005-06-05 08:19:50",2,"2006-02-16 02:30:53","5 days 04:53:00"
1024,"2005-05-31 03:30:19",2310,457,"2005-06-09 05:52:19",2,"2006-02-16 02:30:53","9 days 02:22:00"
1025,"2005-05-31 03:41:37",1618,93,"2005-06-08 07:05:37",2,"2006-02-16 02:30:53","8 days 03:24:00"
1026,"2005-05-31 03:45:26",632,107,"2005-06-06 22:30:26",2,"2006-02-16 02:30:53","6 days 18:45:00"
1027,"2005-05-31 03:46:19",2718,55,"2005-06-09 03:50:19",1,"2006-02-16 02:30:53","9 days 00:04:00"
1028,"2005-05-31 03:48:05",4479,51,"2005-06-01 03:51:05",1,"2006-02-16 02:30:53","1 day 00:03:00"
1029,"2005-05-31 03:52:02",2082,50,"2005-06-06 08:10:02",1,"2006-02-16 02:30:53","6 days 04:18:00"
1030,"2005-05-31 04:06:47",3948,267,"2005-06-02 02:59:47",1,"2006-02-16 02:30:53","1 day 22:53:00"
1031,"2005-05-31 04:23:01",917,416,"2005-06-06 08:35:01",1,"2006-02-16 02:30:53","6 days 04:12:00"
1032,"2005-05-31 04:28:43",2937,236,"2005-06-02 02:00:43",2,"2006-02-16 02:30:53","1 day 21:32:00"
1033,"2005-05-31 04:50:07",14,25,"2005-06-02 01:53:07",1,"2006-02-16 02:30:53","1 day 21:03:00"
1034,"2005-05-31 04:53:40",4117,293,"2005-06-09 08:25:40",2,"2006-02-16 02:30:53","9 days 03:32:00"
1035,"2005-05-31 05:01:09",949,362,"2005-06-02 03:59:09",1,"2006-02-16 02:30:53","1 day 22:58:00"
1036,"2005-05-31 05:21:10",2164,438,"2005-06-04 04:19:10",1,"2006-02-16 02:30:53","3 days 22:58:00"
1037,"2005-05-31 05:22:25",810,569,"2005-06-09 04:52:25",1,"2006-02-16 02:30:53","8 days 23:30:00"
1038,"2005-05-31 05:23:47",1253,385,"2005-06-02 03:57:47",2,"2006-02-16 02:30:53","1 day 22:34:00"
1039,"2005-05-31 05:32:29",2479,124,"2005-06-01 06:04:29",2,"2006-02-16 02:30:53","1 day 00:32:00"
1040,"2005-05-31 05:35:16",2546,270,"2005-06-09 04:14:16",1,"2006-02-16 02:30:53","8 days 22:39:00"
1041,"2005-05-31 05:46:23",4432,272,"2005-06-06 09:50:23",2,"2006-02-16 02:30:53","6 days 04:04:00"
1042,"2005-05-31 05:53:00",3155,506,"2005-06-01 05:24:00",1,"2006-02-16 02:30:53","23:31:00"
1043,"2005-05-31 06:11:40",2322,412,"2005-06-08 09:15:40",2,"2006-02-16 02:30:53","8 days 03:04:00"
1044,"2005-05-31 06:24:44",2574,70,"2005-06-03 04:51:44",1,"2006-02-16 02:30:53","2 days 22:27:00"
1045,"2005-05-31 06:29:01",3470,594,"2005-06-09 04:31:01",1,"2006-02-16 02:30:53","8 days 22:02:00"
1046,"2005-05-31 06:42:30",468,179,"2005-06-03 04:33:30",2,"2006-02-16 02:30:53","2 days 21:51:00"
1047,"2005-05-31 06:45:57",1366,72,"2005-06-04 09:49:57",2,"2006-02-16 02:30:53","4 days 03:04:00"
1048,"2005-05-31 06:49:53",2811,55,"2005-06-02 11:33:53",1,"2006-02-16 02:30:53","2 days 04:44:00"
1049,"2005-05-31 06:57:04",3913,312,"2005-06-02 11:32:04",2,"2006-02-16 02:30:53","2 days 04:35:00"
1050,"2005-05-31 07:01:27",726,303,"2005-06-03 07:50:27",2,"2006-02-16 02:30:53","3 days 00:49:00"
1051,"2005-05-31 07:02:09",1025,246,"2005-06-03 01:32:09",1,"2006-02-16 02:30:53","2 days 18:30:00"
1052,"2005-05-31 07:07:03",2157,156,"2005-06-05 09:38:03",1,"2006-02-16 02:30:53","5 days 02:31:00"
1053,"2005-05-31 07:12:44",3734,196,"2005-06-04 12:33:44",1,"2006-02-16 02:30:53","4 days 05:21:00"
1054,"2005-05-31 07:33:25",1575,126,"2005-06-02 01:40:25",2,"2006-02-16 02:30:53","1 day 18:07:00"
1055,"2005-05-31 07:47:18",1639,108,"2005-06-03 01:57:18",1,"2006-02-16 02:30:53","2 days 18:10:00"
1056,"2005-05-31 07:48:07",1591,519,"2005-06-05 08:51:07",2,"2006-02-16 02:30:53","5 days 01:03:00"
1057,"2005-05-31 07:58:06",497,124,"2005-06-06 03:21:06",1,"2006-02-16 02:30:53","5 days 19:23:00"
1058,"2005-05-31 08:04:17",40,116,"2005-06-03 11:12:17",2,"2006-02-16 02:30:53","3 days 03:08:00"
1059,"2005-05-31 08:20:43",3041,241,"2005-06-04 09:05:43",2,"2006-02-16 02:30:53","4 days 00:45:00"
1060,"2005-05-31 08:21:43",2676,570,"2005-06-09 04:02:43",2,"2006-02-16 02:30:53","8 days 19:41:00"
1061,"2005-05-31 08:27:58",965,109,"2005-06-07 02:34:58",1,"2006-02-16 02:30:53","6 days 18:07:00"
1062,"2005-05-31 08:38:20",2223,176,"2005-06-09 08:23:20",2,"2006-02-16 02:30:53","8 days 23:45:00"
1063,"2005-05-31 08:44:29",2484,7,"2005-06-09 08:00:29",1,"2006-02-16 02:30:53","8 days 23:16:00"
1064,"2005-05-31 08:50:07",2373,460,"2005-06-02 14:47:07",2,"2006-02-16 02:30:53","2 days 05:57:00"
1065,"2005-05-31 08:54:56",3379,316,"2005-06-08 09:21:56",1,"2006-02-16 02:30:53","8 days 00:27:00"
1066,"2005-05-31 09:07:33",2383,541,"2005-06-09 05:34:33",2,"2006-02-16 02:30:53","8 days 20:27:00"
1067,"2005-05-31 09:12:13",2345,32,"2005-06-01 06:15:13",1,"2006-02-16 02:30:53","21:03:00"
1068,"2005-05-31 09:32:15",150,443,"2005-06-01 11:20:15",1,"2006-02-16 02:30:53","1 day 01:48:00"
1069,"2005-05-31 09:32:31",3057,251,"2005-06-08 10:19:31",2,"2006-02-16 02:30:53","8 days 00:47:00"
1070,"2005-05-31 09:39:56",3170,228,"2005-06-05 10:23:56",1,"2006-02-16 02:30:53","5 days 00:44:00"
1071,"2005-05-31 09:48:56",469,174,"2005-06-02 03:52:56",2,"2006-02-16 02:30:53","1 day 18:04:00"
1072,"2005-05-31 09:52:50",2557,272,"2005-06-05 05:39:50",1,"2006-02-16 02:30:53","4 days 19:47:00"
1073,"2005-05-31 09:55:04",522,146,"2005-06-07 03:55:04",1,"2006-02-16 02:30:53","6 days 18:00:00"
1074,"2005-05-31 10:04:42",2508,503,"2005-06-02 15:27:42",2,"2006-02-16 02:30:53","2 days 05:23:00"
1075,"2005-05-31 10:13:34",2279,9,"2005-06-09 08:11:34",1,"2006-02-16 02:30:53","8 days 21:58:00"
1076,"2005-05-31 10:14:31",2551,214,"2005-06-05 10:13:31",2,"2006-02-16 02:30:53","4 days 23:59:00"
1077,"2005-05-31 10:22:54",1986,24,"2005-06-02 12:21:54",1,"2006-02-16 02:30:53","2 days 01:59:00"
1078,"2005-05-31 10:28:33",3682,230,"2005-06-03 14:45:33",2,"2006-02-16 02:30:53","3 days 04:17:00"
1079,"2005-05-31 10:48:17",268,312,"2005-06-08 12:30:17",1,"2006-02-16 02:30:53","8 days 01:42:00"
1080,"2005-05-31 10:55:26",3491,215,"2005-06-03 13:13:26",2,"2006-02-16 02:30:53","3 days 02:18:00"
1081,"2005-05-31 10:56:32",4524,404,"2005-06-06 11:31:32",1,"2006-02-16 02:30:53","6 days 00:35:00"
1082,"2005-05-31 11:02:01",4510,239,"2005-06-05 08:43:01",1,"2006-02-16 02:30:53","4 days 21:41:00"
1083,"2005-05-31 11:04:48",2393,556,"2005-06-05 13:32:48",1,"2006-02-16 02:30:53","5 days 02:28:00"
1084,"2005-05-31 11:10:17",4577,12,"2005-06-01 11:15:17",1,"2006-02-16 02:30:53","1 day 00:05:00"
1085,"2005-05-31 11:15:43",301,5,"2005-06-07 12:02:43",1,"2006-02-16 02:30:53","7 days 00:47:00"
1086,"2005-05-31 11:17:37",2909,549,"2005-06-06 13:58:37",2,"2006-02-16 02:30:53","6 days 02:41:00"
1087,"2005-05-31 11:18:08",431,169,"2005-06-04 08:33:08",1,"2006-02-16 02:30:53","3 days 21:15:00"
1088,"2005-05-31 11:35:13",3988,356,"2005-06-06 16:01:13",2,"2006-02-16 02:30:53","6 days 04:26:00"
1089,"2005-05-31 11:38:29",3784,367,"2005-06-02 08:06:29",1,"2006-02-16 02:30:53","1 day 20:28:00"
1090,"2005-05-31 12:03:44",3329,23,"2005-06-02 15:54:44",2,"2006-02-16 02:30:53","2 days 03:51:00"
1091,"2005-05-31 12:11:04",3853,251,"2005-06-04 11:42:04",1,"2006-02-16 02:30:53","3 days 23:31:00"
1092,"2005-05-31 12:15:57",4412,278,"2005-06-03 15:39:57",2,"2006-02-16 02:30:53","3 days 03:24:00"
1093,"2005-05-31 12:32:26",2189,214,"2005-06-03 07:51:26",2,"2006-02-16 02:30:53","2 days 19:19:00"
1094,"2005-05-31 13:03:49",3810,547,"2005-06-05 14:30:49",2,"2006-02-16 02:30:53","5 days 01:27:00"
1095,"2005-05-31 13:15:41",4546,252,"2005-06-05 12:10:41",1,"2006-02-16 02:30:53","4 days 22:55:00"
1096,"2005-05-31 13:30:49",1066,271,"2005-06-09 13:53:49",1,"2006-02-16 02:30:53","9 days 00:23:00"
1097,"2005-05-31 13:38:42",2285,491,"2005-06-01 13:54:42",2,"2006-02-16 02:30:53","1 day 00:16:00"
1098,"2005-05-31 13:51:48",1050,425,"2005-06-09 18:42:48",2,"2006-02-16 02:30:53","9 days 04:51:00"
1099,"2005-05-31 13:54:48",924,269,"2005-06-05 13:04:48",2,"2006-02-16 02:30:53","4 days 23:10:00"
1100,"2005-05-31 14:03:21",316,497,"2005-06-06 16:08:21",1,"2006-02-16 02:30:53","6 days 02:05:00"
1101,"2005-05-31 14:13:59",1174,260,"2005-06-07 15:49:59",1,"2006-02-16 02:30:53","7 days 01:36:00"
1102,"2005-05-31 14:20:29",2052,115,"2005-06-04 17:38:29",2,"2006-02-16 02:30:53","4 days 03:18:00"
1103,"2005-05-31 14:24:18",3154,353,"2005-06-09 10:27:18",1,"2006-02-16 02:30:53","8 days 20:03:00"
1104,"2005-05-31 14:30:01",1619,466,"2005-06-05 12:07:01",1,"2006-02-16 02:30:53","4 days 21:37:00"
1105,"2005-05-31 14:33:56",1708,26,"2005-06-07 11:30:56",1,"2006-02-16 02:30:53","6 days 20:57:00"
1106,"2005-05-31 14:36:52",4185,109,"2005-06-01 14:33:52",2,"2006-02-16 02:30:53","23:57:00"
1107,"2005-05-31 15:04:05",3449,53,"2005-06-07 16:42:05",2,"2006-02-16 02:30:53","7 days 01:38:00"
1108,"2005-05-31 15:05:12",2562,254,"2005-06-09 19:48:12",2,"2006-02-16 02:30:53","9 days 04:43:00"
1109,"2005-05-31 15:12:15",2031,481,"2005-06-09 16:21:15",1,"2006-02-16 02:30:53","9 days 01:09:00"
1110,"2005-05-31 15:22:51",2085,355,"2005-06-07 14:32:51",1,"2006-02-16 02:30:53","6 days 23:10:00"
1111,"2005-05-31 15:24:19",1137,300,"2005-06-08 21:18:19",1,"2006-02-16 02:30:53","8 days 05:54:00"
1112,"2005-05-31 15:51:39",2453,214,"2005-06-03 14:04:39",1,"2006-02-16 02:30:53","2 days 22:13:00"
1113,"2005-05-31 15:58:44",2078,451,"2005-06-05 18:05:44",2,"2006-02-16 02:30:53","5 days 02:07:00"
1114,"2005-05-31 16:00:33",2287,117,"2005-06-01 19:05:33",1,"2006-02-16 02:30:53","1 day 03:05:00"
1115,"2005-05-31 16:07:09",2140,109,"2005-06-04 18:51:09",1,"2006-02-16 02:30:53","4 days 02:44:00"
1116,"2005-05-31 16:10:46",1356,256,"2005-06-01 20:27:46",2,"2006-02-16 02:30:53","1 day 04:17:00"
1117,"2005-05-31 16:15:31",4125,189,"2005-06-04 17:20:31",1,"2006-02-16 02:30:53","4 days 01:05:00"
1118,"2005-05-31 16:23:02",213,510,"2005-06-03 20:00:02",1,"2006-02-16 02:30:53","3 days 03:37:00"
1119,"2005-05-31 16:34:27",4401,469,"2005-06-02 10:54:27",1,"2006-02-16 02:30:53","1 day 18:20:00"
1120,"2005-05-31 16:37:14",2897,361,"2005-06-04 12:53:14",1,"2006-02-16 02:30:53","3 days 20:16:00"
1121,"2005-05-31 16:37:36",1691,74,"2005-06-06 21:02:36",1,"2006-02-16 02:30:53","6 days 04:25:00"
1122,"2005-05-31 16:39:33",1392,180,"2005-06-04 17:25:33",1,"2006-02-16 02:30:53","4 days 00:46:00"
1123,"2005-05-31 16:48:43",142,448,"2005-06-02 19:17:43",2,"2006-02-16 02:30:53","2 days 02:29:00"
1124,"2005-05-31 16:49:34",4560,134,"2005-06-04 19:32:34",2,"2006-02-16 02:30:53","4 days 02:43:00"
1125,"2005-05-31 17:23:44",1172,234,"2005-06-01 15:02:44",1,"2006-02-16 02:30:53","21:39:00"
1126,"2005-05-31 17:27:45",2765,431,"2005-06-04 20:06:45",2,"2006-02-16 02:30:53","4 days 02:39:00"
1127,"2005-05-31 17:45:49",2412,387,"2005-06-08 22:41:49",2,"2006-02-16 02:30:53","8 days 04:56:00"
1128,"2005-05-31 17:49:26",1496,311,"2005-06-05 19:51:26",2,"2006-02-16 02:30:53","5 days 02:02:00"
1129,"2005-05-31 18:00:48",386,486,"2005-06-04 23:05:48",1,"2006-02-16 02:30:53","4 days 05:05:00"
1130,"2005-05-31 18:13:57",3186,124,"2005-06-06 22:50:57",2,"2006-02-16 02:30:53","6 days 04:37:00"
